ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
110300,0.148,0.000,1.338,0.000,z3.py:1553(BoolSort)
151600,0.146,0.000,0.217,0.000,z3.py:126(_get_args)
14900,0.144,0.000,0.553,0.000,z3.py:3836(Concat)
44500,0.143,0.000,17.215,0.000,z3.py:4771(create)
133500,0.141,0.000,0.241,0.000,z3.py:4701(_valid_accessor)
162200,0.132,0.000,0.622,0.000,z3.py:3216(size)
222500,0.131,0.000,0.131,0.000,{built-in method builtins.setattr}
75300,0.131,0.000,2.303,0.000,z3printer.py:1106(main)
75300,0.127,0.000,1.416,0.000,z3printer.py:216(_op_name)
44500,0.126,0.000,0.467,0.000,z3.py:4741(declare_core)
506900,0.126,0.000,0.189,0.000,z3.py:64(_is_int)
44500,0.122,0.000,0.613,0.000,z3.py:4748(declare)
881700,0.119,0.000,0.119,0.000,{built-in method builtins.len}
76200,0.113,0.000,0.241,0.000,z3printer.py:460(pp_string)
44500,0.112,0.000,0.166,0.000,z3core.py:1605(Z3_mk_constructor_list)
44500,0.104,0.000,0.901,0.000,z3.py:4931(recognizer)
76300,0.104,0.000,0.166,0.000,z3printer.py:387(to_format)
150600,0.102,0.000,0.604,0.000,z3.py:719(kind)
900,0.101,0.000,36.255,0.040,packing.py:69(pack)
27800,0.100,0.000,0.142,0.000,z3core.py:1921(Z3_mk_concat)
44500,0.095,0.000,0.150,0.000,z3core.py:1610(Z3_del_constructor_list)
75300,0.092,0.000,0.437,0.000,z3printer.py:509(__call__)
253600,0.088,0.000,0.088,0.000,{method 'decode' of 'bytes' objects}
342200,0.081,0.000,0.117,0.000,z3.py:596(is_sort)
44500,0.080,0.000,0.130,0.000,z3core.py:1596(Z3_del_constructor)
75200,0.078,0.000,2.038,0.000,z3printer.py:1013(pp_decl)
76600/75300,0.078,0.000,0.345,0.000,z3printer.py:493(pp)
12800,0.076,0.000,13.976,0.001,conversions.py:4(to_ieee_bv)
80400,0.068,0.000,0.120,0.000,z3.py:3904(_check_bv_args)
75300,0.058,0.000,1.640,0.000,z3printer.py:539(pp_name)
229000,0.057,0.000,0.086,0.000,z3.py:3245(is_bv_sort)
595600,0.056,0.000,0.056,0.000,z3types.py:27(from_param)
