ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
21200,0.054,0.000,0.909,0.000,z3printer.py:1236(obj_to_string)
12100,0.053,0.000,5.662,0.000,sorts.py:10(FloatSort)
11800,0.050,0.000,7.343,0.001,sorts.py:25(get_sort)
65900,0.045,0.000,0.236,0.000,z3.py:508(_sort_kind)
12100,0.045,0.000,0.062,0.000,z3core.py:2566(Z3_get_datatype_sort_recognizer)
41700,0.042,0.000,0.064,0.000,z3.py:126(_get_args)
4200,0.041,0.000,0.160,0.000,z3.py:3836(Concat)
12100,0.040,0.000,4.942,0.000,z3.py:4771(create)
36300,0.040,0.000,0.067,0.000,z3.py:4701(_valid_accessor)
21200,0.038,0.000,0.704,0.000,z3printer.py:1106(main)
60500,0.038,0.000,0.038,0.000,{built-in method builtins.setattr}
40600,0.036,0.000,0.163,0.000,z3.py:3216(size)
21200,0.035,0.000,0.410,0.000,z3printer.py:216(_op_name)
12100,0.035,0.000,0.130,0.000,z3.py:4741(declare_core)
243700,0.035,0.000,0.035,0.000,{built-in method builtins.len}
12100,0.033,0.000,0.170,0.000,z3.py:4748(declare)
22100,0.033,0.000,0.070,0.000,z3printer.py:460(pp_string)
12100,0.032,0.000,0.047,0.000,z3core.py:1605(Z3_mk_constructor_list)
22200,0.030,0.000,0.049,0.000,z3printer.py:387(to_format)
12100,0.029,0.000,0.254,0.000,z3.py:4931(recognizer)
42400,0.029,0.000,0.175,0.000,z3.py:719(kind)
7800,0.028,0.000,0.040,0.000,z3core.py:1921(Z3_mk_concat)
21200,0.027,0.000,0.129,0.000,z3printer.py:509(__call__)
12100,0.027,0.000,0.043,0.000,z3core.py:1610(Z3_del_constructor_list)
69900,0.026,0.000,0.026,0.000,{method 'decode' of 'bytes' objects}
3600,0.023,0.000,4.100,0.001,conversions.py:4(to_ieee_bv)
12100,0.023,0.000,0.038,0.000,z3core.py:1596(Z3_del_constructor)
93700,0.023,0.000,0.032,0.000,z3.py:596(is_sort)
22500/21200,0.023,0.000,0.102,0.000,z3printer.py:493(pp)
21100,0.021,0.000,0.583,0.000,z3printer.py:1013(pp_decl)
21200,0.017,0.000,0.474,0.000,z3printer.py:539(pp_name)
2100,0.017,0.000,3.245,0.002,sorts.py:29(ensure_eq_sort)
163400,0.017,0.000,0.017,0.000,z3types.py:27(from_param)
4400,0.016,0.000,0.019,0.000,z3.py:478(_to_ast_array)
22200,0.016,0.000,0.028,0.000,z3printer.py:410(_len)
2500,0.016,0.000,0.468,0.000,z3.py:1700(And)
1800,0.016,0.000,7.214,0.004,predicates.py:4(eq_bitwise)
12100,0.015,0.000,0.060,0.000,z3.py:4801(__del__)
76700,0.014,0.000,0.014,0.000,{method 'append' of 'list' objects}
21200,0.014,0.000,0.718,0.000,z3printer.py:1132(__call__)
12100,0.013,0.000,0.081,0.000,z3.py:4745(<listcomp>)
100,0.013,0.000,304.857,3.049,packing.py:69(pack)
21200,0.013,0.000,0.922,0.000,z3.py:320(__str__)
12100,0.013,0.000,0.053,0.000,z3.py:4792(__del__)
1800,0.012,0.000,0.324,0.000,z3.py:1732(Or)
22100,0.012,0.000,0.014,0.000,z3printer.py:373(__init__)
200,0.012,0.000,6.129,0.031,predicates.py:84(gt)
53100,0.011,0.000,0.011,0.000,{built-in method builtins.all}
100,0.011,0.000,319.748,3.197,operations.py:48(add)
2500,0.011,0.000,0.014,0.000,z3core.py:1701(Z3_mk_and)
1800,0.010,0.000,0.778,0.000,constructors.py:22(FloatVal)
60100,0.009,0.000,0.009,0.000,z3.py:211(main_ctx)
200,0.009,0.000,5.811,0.029,packing.py:8(unpack)
12100,0.009,0.000,0.016,0.000,z3.py:4731(__init__)
21200,0.009,0.000,0.009,0.000,{method 'getvalue' of '_io.StringIO' objects}
4300,0.008,0.000,0.638,0.000,z3.py:1124(_coerce_expr_list)
4300,0.007,0.000,0.262,0.000,z3.py:1118(_reduce)
1800,0.007,0.000,0.010,0.000,z3core.py:1706(Z3_mk_or)
600,0.007,0.000,0.936,0.002,predicates.py:36(is_nan)
100,0.007,0.000,1.202,0.012,packing.py:38(round)
21400,0.007,0.000,0.007,0.000,{method 'get' of 'dict' objects}
4300,0.006,0.000,0.366,0.000,z3.py:1133(<listcomp>)
22100,0.006,0.000,0.006,0.000,{method 'write' of '_io.StringIO' objects}
12100,0.006,0.000,0.006,0.000,z3.py:4836(<listcomp>)
1500,0.006,0.000,0.100,0.000,z3.py:1669(Not)
12100,0.006,0.000,0.006,0.000,z3.py:4789(__init__)
12100,0.005,0.000,0.007,0.000,z3.py:4835(<listcomp>)
23200,0.005,0.000,0.005,0.000,{built-in method builtins.getattr}
100,0.005,0.000,0.492,0.005,operations.py:16(__add_core)
12100,0.005,0.000,0.005,0.000,z3.py:4798(__init__)
1000,0.005,0.000,0.006,0.000,z3core.py:1936(Z3_mk_zero_ext)
21100,0.005,0.000,0.007,0.000,z3.py:787(is_func_decl)
4200,0.004,0.000,0.008,0.000,z3.py:3875(<listcomp>)
12100,0.004,0.000,0.004,0.000,z3.py:4837(<listcomp>)
900,0.004,0.000,4.628,0.005,predicates.py:8(is_pos_zero)
900,0.004,0.000,4.609,0.005,predicates.py:11(is_neg_zero)
1500,0.004,0.000,0.006,0.000,z3core.py:1676(Z3_mk_not)
100,0.004,0.000,0.070,0.001,{built-in method builtins.print}
4300,0.003,0.000,0.007,0.000,z3.py:1693(_has_probe)
22100,0.003,0.000,0.003,0.000,z3printer.py:142(u)
1000,0.003,0.000,0.016,0.000,z3.py:4126(ZeroExt)
1100,0.003,0.000,0.005,0.000,z3core.py:1846(Z3_mk_bvsub)
22100,0.003,0.000,0.003,0.000,z3printer.py:376(is_string)
300,0.003,0.000,0.004,0.000,z3core.py:2791(Z3_get_numeral_string)
400/100,0.003,0.000,0.054,0.001,z3printer.py:917(pp_app)
11100,0.003,0.000,0.004,0.000,z3.py:8085(is_probe)
800,0.003,0.000,0.445,0.001,z3.py:3959(UGT)
900,0.003,0.000,9.396,0.010,predicates.py:14(is_zero)
2000,0.003,0.000,0.052,0.000,z3.py:3269(size)
900,0.003,0.000,0.060,0.000,z3.py:3326(__sub__)
800,0.003,0.000,0.004,0.000,z3core.py:1911(Z3_mk_bvugt)
200,0.003,0.000,0.003,0.000,z3core.py:1991(Z3_mk_bvadd_no_overflow)
400,0.002,0.000,0.470,0.001,operations.py:4(abs)
200,0.002,0.000,0.309,0.002,predicates.py:53(is_subnormal)
200,0.002,0.000,0.293,0.001,predicates.py:20(is_inf)
1600,0.002,0.000,0.009,0.000,z3.py:450(_ast_kind)
1300,0.002,0.000,0.247,0.000,constructors.py:8(FloatVar)
500,0.002,0.000,0.002,0.000,z3core.py:1946(Z3_mk_bvshl)
1600,0.001,0.000,0.010,0.000,z3.py:1157(is_app)
12100,0.001,0.000,0.001,0.000,z3types.py:55(from_param)
12100,0.001,0.000,0.001,0.000,z3types.py:59(from_param)
400,0.001,0.000,0.066,0.000,z3.py:3625(__lshift__)
500,0.001,0.000,0.006,0.000,z3.py:989(num_args)
200,0.001,0.000,0.002,0.000,z3core.py:1926(Z3_mk_extract)
100,0.001,0.000,319.762,3.198,api.py:154(add)
4400,0.001,0.000,0.002,0.000,z3.py:10080(is_seq)
100,0.001,0.000,0.166,0.002,operations.py:8(neg)
1800,0.001,0.000,0.779,0.000,constructors.py:46(FloatValZero)
100,0.001,0.000,0.044,0.000,z3printer.py:734(pp_prefix)
4200,0.001,0.000,0.001,0.000,z3.py:10335(is_re)
300,0.001,0.000,0.001,0.000,z3core.py:2726(Z3_get_app_arg)
300,0.001,0.000,0.014,0.000,z3.py:1005(arg)
200,0.001,0.000,0.004,0.000,z3.py:3881(Extract)
400/100,0.001,0.000,0.057,0.001,z3printer.py:1000(pp_expr)
500,0.001,0.000,0.001,0.000,z3core.py:2721(Z3_get_app_num_args)
100,0.001,0.000,38.057,0.381,z3.py:8205(simplify)
200,0.001,0.000,0.005,0.000,z3.py:974(decl)
200,0.001,0.000,0.018,0.000,z3.py:4188(BVAddNoOverflow)
200,0.001,0.000,0.016,0.000,z3.py:3925(ULT)
500,0.001,0.000,0.002,0.000,z3printer.py:312(__init__)
100,0.001,0.000,0.016,0.000,z3.py:1026(children)
300,0.001,0.000,0.001,0.000,z3core.py:2771(Z3_is_numeral_ast)
200,0.001,0.000,0.001,0.000,z3core.py:1881(Z3_mk_bvult)
100,0.001,0.000,0.002,0.000,z3printer.py:416(seq)
100,0.001,0.000,0.007,0.000,z3printer.py:429(seq1)
200,0.001,0.000,0.011,0.000,z3.py:3339(__rsub__)
400,0.001,0.000,0.002,0.000,z3printer.py:396(compose)
100,0.001,0.000,0.001,0.000,z3core.py:1671(Z3_mk_distinct)
500,0.001,0.000,0.001,0.000,z3printer.py:313(<listcomp>)
200/100,0.001,0.000,0.001,0.000,z3printer.py:323(space_upto_nl)
200,0.000,0.000,0.022,0.000,utils.py:17(matched_sizes)
200,0.000,0.000,0.001,0.000,z3core.py:2716(Z3_get_app_decl)
200/100,0.000,0.000,0.002,0.000,z3printer.py:332(<listcomp>)
100,0.000,0.000,0.001,0.000,z3core.py:1931(Z3_mk_sign_ext)
1000,0.000,0.000,0.001,0.000,z3printer.py:380(space_upto_nl)
200,0.000,0.000,0.011,0.000,{built-in method builtins.max}
100,0.000,0.000,0.001,0.000,z3core.py:1916(Z3_mk_bvsgt)
400,0.000,0.000,0.002,0.000,z3.py:3719(is_bv_value)
300,0.000,0.000,0.006,0.000,z3printer.py:601(pp_bv)
100,0.000,0.000,0.006,0.000,z3.py:3942(UGE)
100,0.000,0.000,0.015,0.000,utils.py:21(match_sizes)
100,0.000,0.000,0.001,0.000,z3core.py:1806(Z3_mk_bvand)
100,0.000,0.000,0.006,0.000,z3.py:3996(URem)
100,0.000,0.000,0.001,0.000,z3core.py:1901(Z3_mk_bvuge)
200/100,0.000,0.000,0.005,0.000,z3printer.py:470(pp_compose)
100,0.000,0.000,0.002,0.000,z3.py:4097(SignExt)
300,0.000,0.000,0.005,0.000,z3.py:3703(as_string)
100,0.000,0.000,0.006,0.000,z3.py:3563(__gt__)
100,0.000,0.000,0.000,0.000,z3core.py:1811(Z3_mk_bvor)
100,0.000,0.000,0.000,0.000,z3core.py:1836(Z3_mk_bvneg)
100,0.000,0.000,0.006,0.000,z3.py:3653(__rlshift__)
100,0.000,0.000,0.000,0.000,z3core.py:1866(Z3_mk_bvurem)
1200,0.000,0.000,0.001,0.000,z3.py:2498(is_arith)
100,0.000,0.000,0.008,0.000,z3.py:953(__ne__)
100,0.000,0.000,0.008,0.000,z3.py:3349(__or__)
600,0.000,0.000,0.011,0.000,utils.py:18(<genexpr>)
100,0.000,0.000,0.008,0.000,z3.py:3372(__and__)
200/100,0.000,0.000,0.002,0.000,z3printer.py:331(flat)
200,0.000,0.000,0.011,0.000,utils.py:19(<listcomp>)
300,0.000,0.000,0.001,0.000,z3.py:2554(_is_numeral)
100,0.000,0.000,0.014,0.000,z3.py:1037(<listcomp>)
400,0.000,0.000,0.001,0.000,z3.py:2560(is_int_value)
100,0.000,0.000,0.001,0.000,z3.py:3427(__neg__)
100,0.000,0.000,0.003,0.000,utils.py:23(<listcomp>)
100,0.000,0.000,0.007,0.000,z3printer.py:474(pp_choice)
100,0.000,0.000,0.002,0.000,z3.py:1182(is_const)
100,0.000,0.000,0.003,0.000,z3printer.py:404(group)
200,0.000,0.000,0.000,0.000,z3printer.py:401(indent)
200,0.000,0.000,0.000,0.000,z3printer.py:345(__init__)
100,0.000,0.000,0.000,0.000,z3printer.py:407(line_break)
400,0.000,0.000,0.000,0.000,z3.py:2583(is_rational_value)
400,0.000,0.000,0.000,0.000,z3.py:2604(is_algebraic_value)
100,0.000,0.000,0.000,0.000,{built-in method builtins.min}
100,0.000,0.000,0.000,0.000,z3printer.py:204(_is_infix)
100,0.000,0.000,0.000,0.000,z3printer.py:542(is_infix)
100,0.000,0.000,0.002,0.000,z3printer.py:355(flat)
100,0.000,0.000,0.000,0.000,z3.py:10096(is_string_value)
800,0.000,0.000,0.000,0.000,z3printer.py:308(flat)
100,0.000,0.000,0.000,0.000,z3printer.py:545(is_unary)
200,0.000,0.000,0.000,0.000,z3printer.py:369(flat)
100,0.000,0.000,0.001,0.000,z3printer.py:383(fits)
100,0.000,0.000,0.000,0.000,z3.py:1780(is_pattern)
100,0.000,0.000,0.000,0.000,z3.py:9055(is_fprm_value)
100,0.000,0.000,0.000,0.000,z3.py:7326(is_finite_domain_value)
100,0.000,0.000,0.000,0.000,z3printer.py:361(__init__)
200,0.000,0.000,0.000,0.000,z3.py:9179(is_fp)
100,0.000,0.000,0.001,0.000,z3printer.py:353(space_upto_nl)
100,0.000,0.000,0.000,0.000,z3.py:7273(is_finite_domain)
100,0.000,0.000,0.000,0.000,z3.py:9192(is_fp_value)
100,0.000,0.000,0.000,0.000,z3printer.py:212(_is_unary)
100,0.000,0.000,0.000,0.000,z3.py:9043(is_fprm)
