ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
750200,2.391,0.000,288.464,0.000,z3.py:4771(create)
1467200,2.370,0.000,4.041,0.000,z3core.py:1541(Z3_mk_bool_sort)
2250600,2.360,0.000,4.016,0.000,z3.py:4701(_valid_accessor)
886900,2.269,0.000,3.414,0.000,z3core.py:1951(Z3_mk_bvlshr)
3751000,2.205,0.000,2.205,0.000,{built-in method builtins.setattr}
1287600,2.186,0.000,38.393,0.000,z3printer.py:1106(main)
1287600,2.169,0.000,23.988,0.000,z3printer.py:216(_op_name)
2651800,2.167,0.000,10.148,0.000,z3.py:3216(size)
750200,2.104,0.000,7.763,0.000,z3.py:4741(declare_core)
750200,2.041,0.000,10.203,0.000,z3.py:4748(declare)
15007100,2.017,0.000,2.017,0.000,{built-in method builtins.len}
1467200,1.984,0.000,17.749,0.000,z3.py:1553(BoolSort)
100,1.944,0.019,1.945,0.019,z3core.py:2946(Z3_simplify)
1288500,1.919,0.000,4.060,0.000,z3printer.py:460(pp_string)
7737500,1.894,0.000,2.868,0.000,z3.py:64(_is_int)
750200,1.872,0.000,2.765,0.000,z3core.py:1605(Z3_mk_constructor_list)
2575200,1.743,0.000,10.259,0.000,z3.py:719(kind)
750200,1.741,0.000,15.087,0.000,z3.py:4931(recognizer)
1288600,1.739,0.000,2.791,0.000,z3printer.py:387(to_format)
471800,1.672,0.000,2.376,0.000,z3core.py:1921(Z3_mk_concat)
1287600,1.596,0.000,7.352,0.000,z3printer.py:509(__call__)
750200,1.587,0.000,2.498,0.000,z3core.py:1610(Z3_del_constructor_list)
4288700,1.467,0.000,1.467,0.000,{method 'decode' of 'bytes' objects}
13000,1.441,0.000,475.194,0.037,packing.py:69(pack)
5788700,1.358,0.000,1.956,0.000,z3.py:596(is_sort)
750200,1.341,0.000,2.183,0.000,z3core.py:1596(Z3_del_constructor)
1287500,1.336,0.000,34.656,0.000,z3printer.py:1013(pp_decl)
1288900/1287600,1.282,0.000,5.756,0.000,z3printer.py:493(pp)
217600,1.270,0.000,235.012,0.001,conversions.py:4(to_ieee_bv)
173000,1.020,0.000,29.450,0.000,z3.py:1700(And)
1287600,1.005,0.000,27.784,0.000,z3printer.py:539(pp_name)
302600,0.973,0.000,1.122,0.000,z3.py:478(_to_ast_array)
10077200,0.955,0.000,0.955,0.000,z3types.py:27(from_param)
126700,0.953,0.000,185.084,0.001,sorts.py:29(ensure_eq_sort)
1288600,0.922,0.000,1.576,0.000,z3printer.py:410(_len)
108800,0.890,0.000,413.563,0.004,predicates.py:4(eq_bitwise)
