ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
28900,0.083,0.000,0.304,0.000,z3.py:4741(declare_core)
102100,0.083,0.000,0.394,0.000,z3.py:3216(size)
100,0.081,0.001,0.081,0.001,z3core.py:2946(Z3_simplify)
28900,0.080,0.000,0.399,0.000,z3.py:4748(declare)
581200,0.078,0.000,0.078,0.000,{built-in method builtins.len}
46900,0.077,0.000,0.131,0.000,z3core.py:1541(Z3_mk_bool_sort)
50600,0.074,0.000,0.158,0.000,z3printer.py:460(pp_string)
24600,0.072,0.000,1.380,0.000,z3.py:4036(LShR)
28900,0.072,0.000,0.107,0.000,z3core.py:1605(Z3_mk_constructor_list)
27400,0.071,0.000,0.106,0.000,z3core.py:1841(Z3_mk_bvadd)
27400,0.071,0.000,1.937,0.000,z3.py:3280(__add__)
278700,0.069,0.000,0.106,0.000,z3.py:64(_is_int)
50700,0.068,0.000,0.109,0.000,z3printer.py:387(to_format)
28900,0.068,0.000,0.586,0.000,z3.py:4931(recognizer)
99400,0.067,0.000,0.399,0.000,z3.py:719(kind)
18200,0.064,0.000,0.091,0.000,z3core.py:1921(Z3_mk_concat)
46900,0.063,0.000,0.569,0.000,z3.py:1553(BoolSort)
24600,0.062,0.000,0.094,0.000,z3core.py:1951(Z3_mk_bvlshr)
49700,0.062,0.000,0.289,0.000,z3printer.py:509(__call__)
28900,0.062,0.000,0.097,0.000,z3core.py:1610(Z3_del_constructor_list)
165600,0.058,0.000,0.058,0.000,{method 'decode' of 'bytes' objects}
500,0.056,0.000,14.942,0.030,packing.py:69(pack)
223000,0.053,0.000,0.076,0.000,z3.py:596(is_sort)
28900,0.052,0.000,0.085,0.000,z3core.py:1596(Z3_del_constructor)
49600,0.051,0.000,1.345,0.000,z3printer.py:1013(pp_decl)
51000/49700,0.051,0.000,0.228,0.000,z3printer.py:493(pp)
8400,0.050,0.000,9.214,0.001,conversions.py:4(to_ieee_bv)
6700,0.040,0.000,1.146,0.000,z3.py:1700(And)
49700,0.039,0.000,1.084,0.000,z3printer.py:539(pp_name)
11700,0.038,0.000,0.043,0.000,z3.py:478(_to_ast_array)
4900,0.037,0.000,7.249,0.001,sorts.py:29(ensure_eq_sort)
388400,0.037,0.000,0.037,0.000,z3types.py:27(from_param)
50700,0.036,0.000,0.062,0.000,z3printer.py:410(_len)
4200,0.035,0.000,16.205,0.004,predicates.py:4(eq_bitwise)
28900,0.033,0.000,0.137,0.000,z3.py:4801(__del__)
28900,0.032,0.000,0.189,0.000,z3.py:4745(<listcomp>)
49700,0.032,0.000,1.566,0.000,z3printer.py:1132(__call__)
181600,0.031,0.000,0.031,0.000,{method 'append' of 'list' objects}
28900,0.029,0.000,0.120,0.000,z3.py:4792(__del__)
4900,0.029,0.000,0.845,0.000,z3.py:1732(Or)
49700,0.028,0.000,2.023,0.000,z3.py:320(__str__)
50600,0.027,0.000,0.032,0.000,z3printer.py:373(__init__)
600,0.027,0.000,17.021,0.028,packing.py:8(unpack)
30000,0.026,0.000,0.045,0.000,z3.py:3904(_check_bv_args)
99900,0.025,0.000,0.039,0.000,z3.py:3245(is_bv_sort)
125900,0.025,0.000,0.025,0.000,{built-in method builtins.all}
6700,0.025,0.000,0.033,0.000,z3core.py:1701(Z3_mk_and)
500,0.024,0.000,2.000,0.004,packing.py:38(round)
151500,0.024,0.000,0.024,0.000,z3.py:211(main_ctx)
4200,0.021,0.000,1.739,0.000,constructors.py:22(FloatVal)
400,0.021,0.000,11.428,0.029,predicates.py:84(gt)
11600,0.020,0.000,1.611,0.000,z3.py:1124(_coerce_expr_list)
28900,0.020,0.000,0.037,0.000,z3.py:4731(__init__)
49700,0.019,0.000,0.019,0.000,{method 'getvalue' of '_io.StringIO' objects}
4900,0.018,0.000,0.024,0.000,z3core.py:1706(Z3_mk_or)
11600,0.017,0.000,0.665,0.000,z3.py:1118(_reduce)
100,0.016,0.000,48.183,0.482,operations.py:305(fma)
62800,0.016,0.000,0.023,0.000,z3.py:3706(is_bv)
50600,0.015,0.000,0.015,0.000,{method 'write' of '_io.StringIO' objects}
49900,0.015,0.000,0.015,0.000,{method 'get' of 'dict' objects}
1400,0.015,0.000,2.046,0.001,predicates.py:36(is_nan)
28900,0.014,0.000,0.014,0.000,z3.py:4836(<listcomp>)
4100,0.014,0.000,0.246,0.000,z3.py:1669(Not)
11600,0.014,0.000,0.922,0.000,z3.py:1133(<listcomp>)
2900,0.013,0.000,0.018,0.000,z3core.py:1936(Z3_mk_zero_ext)
28900,0.013,0.000,0.016,0.000,z3.py:4835(<listcomp>)
28900,0.013,0.000,0.013,0.000,z3.py:4789(__init__)
51700,0.011,0.000,0.011,0.000,{built-in method builtins.getattr}
49600,0.011,0.000,0.016,0.000,z3.py:787(is_func_decl)
4300,0.011,0.000,0.017,0.000,z3core.py:1846(Z3_mk_bvsub)
28900,0.011,0.000,0.011,0.000,z3.py:4837(<listcomp>)
3400,0.010,0.000,0.216,0.000,z3.py:3959(UGT)
8700,0.010,0.000,0.217,0.000,z3.py:3269(size)
28900,0.010,0.000,0.010,0.000,z3.py:4798(__init__)
